datetime,pm10,pm2_5,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month
2022-01-28 03:00:00,50.2,43.6,34.5,4.3,12.0,3,4,1
2022-01-28 04:00:00,46.5,45.8,33.1,3.5,10.0,4,4,1
2022-01-28 05:00:00,40.2,38.8,33.3,3.7,6.0,5,4,1
2022-01-28 06:00:00,36.9,32.1,35.2,3.9,11.0,6,4,1
2022-01-28 07:00:00,36.0,32.0,37.7,4.0,12.0,7,4,1
2022-01-28 08:00:00,37.7,33.5,48.0,4.6,15.0,8,4,1
2022-01-28 09:00:00,41.7,33.7,34.5,3.8,8.0,9,4,1
2022-01-28 10:00:00,29.6,26.6,28.0,4.4,5.0,10,4,1
2022-01-28 11:00:00,19.2,17.4,25.1,2.3,19.0,11,4,1
2022-01-28 12:00:00,11.5,7.5,19.9,1.7,48.0,12,4,1
2022-01-28 13:00:00,7.4,4.8,15.5,1.5,61.0,13,4,1
2022-01-28 14:00:00,8.4,5.8,13.7,1.4,62.0,14,4,1
2022-01-28 15:00:00,7.0,5.6,18.0,1.4,55.0,15,4,1
2022-01-28 16:00:00,7.5,5.8,24.4,1.5,45.0,16,4,1
2022-01-28 17:00:00,10.3,6.3,32.0,2.0,19.0,17,4,1
2022-01-28 18:00:00,14.2,8.2,36.9,2.3,33.0,18,4,1
2022-01-28 19:00:00,17.0,10.3,38.2,2.7,33.0,19,4,1
2022-01-28 20:00:00,18.2,13.0,40.5,2.8,45.0,20,4,1
2022-01-28 21:00:00,21.4,19.8,46.7,3.2,19.0,21,4,1
2022-01-28 22:00:00,27.5,23.1,50.9,3.5,15.0,22,4,1
2022-01-28 23:00:00,31.7,27.1,50.0,3.1,9.0,23,4,1
2022-01-29 00:00:00,32.1,29.1,44.4,3.2,5.0,0,5,1
2022-01-29 01:00:00,31.4,29.0,44.5,2.9,5.0,1,5,1
2022-01-29 02:00:00,29.0,25.8,45.0,3.2,1.0,2,5,1
2022-01-29 03:00:00,26.8,25.1,39.4,3.2,1.0,3,5,1
2022-01-29 04:00:00,25.1,25.1,31.2,3.1,1.0,4,5,1
2022-01-29 05:00:00,24.5,24.5,30.1,2.9,0.0,5,5,1
2022-01-29 06:00:00,24.2,23.4,42.1,2.9,0.0,6,5,1
2022-01-29 07:00:00,29.0,26.0,44.5,3.2,0.0,7,5,1
2022-01-29 08:00:00,31.2,29.2,43.9,3.9,1.0,8,5,1
2022-01-29 09:00:00,41.1,34.9,43.2,4.0,1.0,9,5,1
2022-01-29 10:00:00,45.8,38.5,38.6,4.6,2.0,10,5,1
2022-01-29 11:00:00,45.8,37.9,34.2,4.9,9.0,11,5,1
2022-01-29 12:00:00,57.8,44.5,32.3,4.5,28.0,12,5,1
2022-01-29 13:00:00,56.5,44.6,36.4,5.1,36.0,13,5,1
2022-01-29 14:00:00,45.7,42.2,39.0,5.0,39.0,14,5,1
2022-01-29 15:00:00,42.8,38.0,42.1,5.6,37.0,15,5,1
2022-01-29 16:00:00,45.6,36.4,42.8,5.8,37.0,16,5,1
2022-01-29 17:00:00,48.2,37.1,46.3,4.4,31.0,17,5,1
2022-01-29 18:00:00,52.5,38.4,55.0,5.1,10.0,18,5,1
2022-01-29 19:00:00,51.9,37.5,62.7,6.0,3.0,19,5,1
2022-01-29 20:00:00,45.4,37.3,62.6,5.7,3.0,20,5,1
2022-01-29 21:00:00,45.4,42.1,61.6,4.8,3.0,21,5,1
2022-01-29 22:00:00,53.5,50.0,51.4,4.9,2.0,22,5,1
2022-01-29 23:00:00,56.1,49.2,46.3,4.2,9.0,23,5,1
2022-01-30 00:00:00,52.5,47.7,40.9,3.7,8.0,0,6,1
2022-01-30 01:00:00,50.6,41.5,51.6,3.8,11.0,1,6,1
2022-01-30 02:00:00,45.3,36.4,56.9,3.7,5.0,2,6,1
2022-01-30 03:00:00,39.8,31.7,50.0,3.9,6.0,3,6,1
2022-01-30 04:00:00,30.5,29.7,46.9,3.5,8.0,4,6,1
2022-01-30 05:00:00,26.2,25.3,38.1,3.5,15.0,5,6,1
2022-01-30 06:00:00,23.7,21.4,32.8,3.8,21.0,6,6,1
2022-01-30 07:00:00,23.0,19.1,37.6,3.6,21.0,7,6,1
2022-01-30 08:00:00,19.6,17.8,43.0,3.7,17.0,8,6,1
2022-01-30 09:00:00,19.9,16.4,39.6,4.2,14.0,9,6,1
2022-01-30 10:00:00,18.6,16.7,32.1,5.4,15.0,10,6,1
2022-01-30 11:00:00,23.3,19.7,29.4,5.2,21.0,11,6,1
2022-01-30 12:00:00,23.4,16.3,24.0,4.9,34.0,12,6,1
2022-01-30 13:00:00,23.3,15.7,20.7,5.4,46.0,13,6,1
2022-01-30 14:00:00,20.3,14.4,20.5,4.7,55.0,14,6,1
2022-01-30 15:00:00,17.5,12.7,21.4,4.7,58.0,15,6,1
2022-01-30 16:00:00,18.9,13.2,24.3,3.5,52.0,16,6,1
2022-01-30 17:00:00,17.5,13.1,28.9,3.3,39.0,17,6,1
2022-01-30 18:00:00,19.0,12.9,36.8,3.2,23.0,18,6,1
2022-01-30 19:00:00,26.0,18.6,51.4,3.3,24.0,19,6,1
2022-01-30 20:00:00,29.3,22.4,58.3,2.9,9.0,20,6,1
2022-01-30 21:00:00,31.6,23.9,62.4,3.0,3.0,21,6,1
2022-01-30 22:00:00,28.0,27.4,57.1,3.1,9.0,22,6,1
2022-01-30 23:00:00,33.6,29.6,57.7,3.0,7.0,23,6,1
2022-01-31 00:00:00,36.2,34.5,56.6,2.7,8.0,0,0,1
2022-01-31 01:00:00,50.5,44.6,53.2,2.6,4.0,1,0,1
2022-01-31 02:00:00,51.0,48.8,49.5,3.2,8.0,2,0,1
2022-01-31 03:00:00,46.7,57.5,41.9,2.2,5.0,3,0,1
2022-01-31 04:00:00,41.9,38.1,37.9,2.1,7.0,4,0,1
2022-01-31 05:00:00,46.7,37.5,35.3,2.3,11.0,5,0,1
2022-01-31 06:00:00,46.6,44.8,39.9,2.5,7.0,6,0,1
2022-01-31 07:00:00,50.3,45.9,44.1,3.0,1.0,7,0,1
2022-01-31 08:00:00,45.2,42.3,50.7,3.6,2.0,8,0,1
2022-01-31 09:00:00,44.9,42.0,55.5,4.1,5.0,9,0,1
2022-01-31 10:00:00,41.4,38.5,50.9,4.5,4.0,10,0,1
2022-01-31 11:00:00,48.6,41.2,40.2,4.9,8.0,11,0,1
2022-01-31 12:00:00,76.7,37.2,28.4,4.6,22.0,12,0,1
2022-01-31 13:00:00,64.1,24.9,26.1,4.7,25.0,13,0,1
2022-01-31 14:00:00,42.4,39.9,22.4,4.8,37.0,14,0,1
2022-01-31 15:00:00,51.5,27.8,25.2,4.3,40.0,15,0,1
2022-01-31 16:00:00,41.3,21.1,24.8,3.6,37.0,16,0,1
2022-01-31 17:00:00,16.8,11.0,26.7,2.6,47.0,17,0,1
2022-01-31 18:00:00,8.8,6.4,20.5,2.1,59.0,18,0,1
2022-01-31 19:00:00,7.9,6.9,17.8,1.9,66.0,19,0,1
2022-01-31 20:00:00,8.5,5.5,16.6,1.8,65.0,20,0,1
2022-01-31 21:00:00,8.8,5.6,14.6,1.5,65.0,21,0,1
2022-01-31 22:00:00,8.0,5.7,14.8,1.4,68.0,22,0,1
2022-01-31 23:00:00,5.2,4.0,13.2,1.4,69.0,23,0,1
2022-02-01 00:00:00,4.1,2.6,10.9,1.2,68.0,0,1,2
2022-02-01 01:00:00,4.4,2.8,8.1,1.4,69.0,1,1,2
2022-02-01 02:00:00,3.5,2.0,6.8,1.1,70.0,2,1,2
2022-02-01 03:00:00,3.2,2.7,6.6,1.1,70.0,3,1,2
2022-02-01 04:00:00,3.5,2.1,5.1,1.2,68.0,4,1,2
2022-02-01 05:00:00,3.7,3.3,7.7,1.3,66.0,5,1,2
2022-02-01 06:00:00,4.4,3.8,11.6,1.2,63.0,6,1,2
2022-02-01 07:00:00,9.1,5.1,20.0,2.2,56.0,7,1,2
2022-02-01 08:00:00,16.0,6.6,27.7,2.9,48.0,8,1,2
2022-02-01 09:00:00,16.3,8.1,26.1,2.4,50.0,9,1,2
2022-02-01 10:00:00,14.4,6.7,20.1,1.7,58.0,10,1,2
2022-02-01 11:00:00,10.5,6.0,15.4,1.6,63.0,11,1,2
2022-02-01 12:00:00,9.3,5.0,11.1,1.4,67.0,12,1,2
2022-02-01 13:00:00,7.9,3.7,9.0,1.4,73.0,13,1,2
2022-02-01 14:00:00,7.1,4.2,10.2,1.4,75.0,14,1,2
2022-02-01 15:00:00,8.0,3.7,10.8,1.4,77.0,15,1,2
2022-02-01 16:00:00,8.3,4.1,15.8,1.8,75.0,16,1,2
2022-02-01 17:00:00,11.5,7.6,25.0,2.9,66.0,17,1,2
2022-02-01 18:00:00,13.9,12.0,34.2,3.3,51.0,18,1,2
2022-02-01 19:00:00,15.4,13.0,38.2,3.4,38.0,19,1,2
2022-02-01 20:00:00,16.7,16.1,38.2,3.6,32.0,20,1,2
2022-02-01 21:00:00,20.0,18.6,38.5,3.9,30.0,21,1,2
2022-02-01 22:00:00,23.5,21.8,40.3,4.0,31.0,22,1,2
2022-02-01 23:00:00,21.9,20.5,40.6,3.8,33.0,23,1,2
2022-02-02 00:00:00,19.1,17.6,35.8,3.4,33.0,0,2,2
2022-02-02 01:00:00,15.1,13.8,30.2,3.3,31.0,1,2,2
2022-02-02 02:00:00,13.0,11.6,29.9,3.2,31.0,2,2,2
2022-02-02 03:00:00,11.8,10.2,26.0,2.9,28.0,3,2,2
2022-02-02 04:00:00,10.0,9.1,24.7,3.1,34.0,4,2,2
2022-02-02 05:00:00,8.4,7.2,20.4,2.9,28.0,5,2,2
2022-02-02 06:00:00,7.0,5.5,21.2,2.3,31.0,6,2,2
2022-02-02 07:00:00,9.0,6.9,26.0,2.4,30.0,7,2,2
2022-02-02 08:00:00,10.4,7.8,33.5,2.5,23.0,8,2,2
2022-02-02 09:00:00,11.1,8.1,31.3,2.1,25.0,9,2,2
2022-02-02 10:00:00,8.4,7.2,21.1,2.4,31.0,10,2,2
2022-02-02 11:00:00,7.5,6.6,14.6,1.9,52.0,11,2,2
2022-02-02 12:00:00,7.0,5.5,13.0,1.7,58.0,12,2,2
2022-02-02 13:00:00,6.8,5.2,13.0,1.7,65.0,13,2,2
2022-02-02 14:00:00,6.5,4.6,10.6,1.9,68.0,14,2,2
2022-02-02 15:00:00,7.2,4.3,8.9,1.6,69.0,15,2,2
2022-02-02 16:00:00,7.6,4.5,13.3,1.6,68.0,16,2,2
2022-02-02 17:00:00,9.7,5.3,19.7,2.0,65.0,17,2,2
2022-02-02 18:00:00,9.5,7.9,26.4,2.6,54.0,18,2,2
2022-02-02 19:00:00,13.8,9.4,29.4,2.7,43.0,19,2,2
2022-02-02 20:00:00,16.1,12.8,36.4,3.0,33.0,20,2,2
2022-02-02 21:00:00,16.1,12.9,35.4,3.0,27.0,21,2,2
2022-02-02 22:00:00,15.9,13.9,35.7,3.3,28.0,22,2,2
2022-02-02 23:00:00,12.9,11.3,34.3,3.5,29.0,23,2,2
2022-02-03 00:00:00,14.2,13.1,33.2,3.4,29.0,0,3,2
2022-02-03 01:00:00,14.9,14.3,30.6,3.2,25.0,1,3,2
2022-02-03 02:00:00,14.0,13.0,30.5,3.5,13.0,2,3,2
2022-02-03 03:00:00,14.4,11.4,26.7,3.3,12.0,3,3,2
2022-02-03 04:00:00,12.2,11.0,29.1,3.4,8.0,4,3,2
2022-02-03 05:00:00,11.7,10.0,27.7,3.6,6.0,5,3,2
2022-02-03 06:00:00,12.4,11.0,32.1,3.4,3.0,6,3,2
2022-02-03 07:00:00,17.6,13.6,45.8,3.7,1.0,7,3,2
2022-02-03 08:00:00,27.9,24.0,54.8,3.9,2.0,8,3,2
2022-02-03 09:00:00,29.0,25.6,49.0,4.0,5.0,9,3,2
2022-02-03 10:00:00,32.0,25.9,34.1,3.7,12.0,10,3,2
2022-02-03 11:00:00,30.7,26.3,26.1,3.3,26.0,11,3,2
2022-02-03 12:00:00,35.1,31.8,23.9,3.1,31.0,12,3,2
2022-02-03 13:00:00,26.4,23.2,23.7,3.4,45.0,13,3,2
2022-02-03 14:00:00,25.6,21.5,24.8,3.2,46.0,14,3,2
2022-02-03 15:00:00,25.9,21.5,24.7,3.0,44.0,15,3,2
2022-02-03 16:00:00,27.1,22.4,28.1,2.9,44.0,16,3,2
2022-02-03 17:00:00,28.4,24.3,35.2,3.3,39.0,17,3,2
2022-02-03 18:00:00,30.8,27.3,41.2,3.2,27.0,18,3,2
2022-02-03 19:00:00,41.5,29.3,57.8,3.9,10.0,19,3,2
2022-02-03 20:00:00,47.7,32.7,59.3,3.4,5.0,20,3,2
2022-02-03 21:00:00,39.2,32.6,58.8,3.0,4.0,21,3,2
2022-02-03 22:00:00,36.3,31.8,57.5,3.0,4.0,22,3,2
2022-02-03 23:00:00,34.9,32.8,52.2,2.8,10.0,23,3,2
2022-02-04 00:00:00,36.8,33.0,44.4,2.6,13.0,0,4,2
2022-02-04 01:00:00,38.8,36.7,39.3,2.3,21.0,1,4,2
2022-02-04 02:00:00,47.7,45.1,36.6,2.5,25.0,2,4,2
2022-02-04 03:00:00,40.0,34.4,30.8,2.5,22.0,3,4,2
2022-02-04 04:00:00,42.3,36.4,28.4,3.1,22.0,4,4,2
2022-02-04 05:00:00,43.0,36.0,28.7,2.9,21.0,5,4,2
2022-02-04 06:00:00,46.6,36.3,35.3,2.6,17.0,6,4,2
2022-02-04 07:00:00,54.0,41.1,40.0,3.9,7.0,7,4,2
2022-02-04 08:00:00,54.5,39.4,45.6,4.1,8.0,8,4,2
2022-02-04 09:00:00,62.2,45.8,60.9,4.0,4.0,9,4,2
2022-02-04 10:00:00,66.0,47.6,57.6,4.0,7.0,10,4,2
2022-02-04 11:00:00,57.6,45.7,52.8,4.8,20.0,11,4,2
2022-02-04 12:00:00,56.6,39.4,43.9,4.3,21.0,12,4,2
2022-02-04 13:00:00,57.6,38.7,41.7,3.3,25.0,13,4,2
2022-02-04 14:00:00,58.6,39.1,32.5,4.0,27.0,14,4,2
2022-02-04 15:00:00,56.7,38.6,30.5,3.6,29.0,15,4,2
2022-02-04 16:00:00,57.3,39.7,35.8,3.5,27.0,16,4,2
2022-02-04 17:00:00,43.5,39.7,45.3,3.3,13.0,17,4,2
2022-02-04 18:00:00,41.1,37.5,50.0,3.3,8.0,18,4,2
2022-02-04 19:00:00,42.5,37.3,53.0,4.7,3.0,19,4,2
2022-02-04 20:00:00,41.6,43.6,58.9,4.7,3.0,20,4,2
2022-02-04 21:00:00,47.6,49.9,58.9,5.5,3.0,21,4,2
2022-02-04 22:00:00,55.2,51.1,59.8,6.7,2.0,22,4,2
2022-02-04 23:00:00,61.1,59.8,56.6,7.1,1.0,23,4,2
2022-02-05 00:00:00,65.7,59.1,58.1,7.1,1.0,0,5,2
2022-02-05 01:00:00,80.1,77.6,58.6,4.8,3.0,1,5,2
2022-02-05 02:00:00,77.0,75.2,56.6,4.8,4.0,2,5,2
2022-02-05 03:00:00,70.5,70.6,47.7,5.2,3.0,3,5,2
2022-02-05 04:00:00,69.0,68.7,38.1,4.8,4.0,4,5,2
2022-02-05 05:00:00,60.1,61.5,34.9,3.8,5.0,5,5,2
2022-02-05 06:00:00,61.2,58.8,34.9,3.5,3.0,6,5,2
2022-02-05 07:00:00,63.9,58.9,36.3,3.9,1.0,7,5,2
2022-02-05 08:00:00,70.6,56.1,34.8,4.3,2.0,8,5,2
2022-02-05 09:00:00,69.9,56.0,38.0,4.6,4.0,9,5,2
2022-02-05 10:00:00,66.2,56.6,35.8,4.5,8.0,10,5,2
2022-02-05 11:00:00,65.0,64.0,31.4,4.1,8.0,11,5,2
2022-02-05 12:00:00,69.1,60.8,26.8,4.5,11.0,12,5,2
2022-02-05 13:00:00,65.6,44.0,25.3,3.4,17.0,13,5,2
2022-02-05 14:00:00,65.6,40.6,27.4,3.3,19.0,14,5,2
2022-02-05 15:00:00,67.8,38.0,30.0,3.0,25.0,15,5,2
2022-02-05 16:00:00,65.1,37.5,31.3,3.0,25.0,16,5,2
2022-02-05 17:00:00,72.3,44.4,38.8,2.9,19.0,17,5,2
2022-02-05 18:00:00,74.3,49.3,47.2,2.7,9.0,18,5,2
2022-02-05 19:00:00,72.6,46.0,57.2,2.9,5.0,19,5,2
2022-02-05 20:00:00,72.4,59.4,59.9,3.1,1.0,20,5,2
2022-02-05 21:00:00,71.5,60.3,61.2,2.7,1.0,21,5,2
2022-02-05 22:00:00,71.6,67.9,60.5,3.5,0.0,22,5,2
2022-02-05 23:00:00,71.9,69.6,58.6,2.6,0.0,23,5,2
2022-02-06 00:00:00,73.4,71.0,58.3,2.4,0.0,0,6,2
2022-02-06 01:00:00,74.9,72.4,53.3,1.9,3.0,1,6,2
2022-02-06 02:00:00,74.2,71.9,49.9,3.2,2.0,2,6,2
2022-02-06 03:00:00,69.1,66.9,47.9,2.5,2.0,3,6,2
2022-02-06 04:00:00,59.1,57.5,45.5,3.8,3.0,4,6,2
2022-02-06 05:00:00,58.5,56.6,40.2,3.1,1.0,5,6,2
2022-02-06 06:00:00,60.5,57.0,39.1,2.8,1.0,6,6,2
2022-02-06 07:00:00,66.1,62.1,41.1,3.9,0.0,7,6,2
2022-02-06 08:00:00,73.4,66.7,39.0,3.3,2.0,8,6,2
2022-02-06 09:00:00,67.3,61.3,36.7,3.9,5.0,9,6,2
2022-02-06 10:00:00,71.4,67.8,38.3,4.3,5.0,10,6,2
2022-02-06 11:00:00,60.4,57.2,28.9,5.3,5.0,11,6,2
2022-02-06 12:00:00,58.4,56.6,27.6,5.4,6.0,12,6,2
2022-02-06 13:00:00,56.6,55.0,25.3,3.6,14.0,13,6,2
2022-02-06 14:00:00,60.5,53.8,24.1,3.0,23.0,14,6,2
2022-02-06 15:00:00,61.5,56.0,30.1,3.8,24.0,15,6,2
2022-02-06 16:00:00,61.6,59.4,28.4,4.1,23.0,16,6,2
2022-02-06 17:00:00,63.8,61.5,35.6,4.6,10.0,17,6,2
2022-02-06 18:00:00,70.1,61.9,43.8,3.7,6.0,18,6,2
2022-02-06 19:00:00,79.1,67.3,56.4,5.0,4.0,19,6,2
2022-02-06 20:00:00,85.2,63.1,60.5,4.5,7.0,20,6,2
2022-02-06 21:00:00,83.7,63.0,58.4,5.0,6.0,21,6,2
2022-02-06 22:00:00,67.7,53.1,50.2,4.8,6.0,22,6,2
2022-02-06 23:00:00,63.9,50.1,46.5,4.2,5.0,23,6,2
2022-02-07 00:00:00,58.1,46.3,47.6,4.0,3.0,0,0,2
2022-02-07 01:00:00,57.9,47.4,39.8,3.4,5.0,1,0,2
2022-02-07 02:00:00,67.4,45.8,39.0,3.6,10.0,2,0,2
2022-02-07 03:00:00,62.0,55.3,29.4,3.4,14.0,3,0,2
2022-02-07 04:00:00,52.5,50.3,28.4,3.3,11.0,4,0,2
2022-02-07 05:00:00,57.0,54.3,26.0,3.6,14.0,5,0,2
2022-02-07 06:00:00,48.2,23.5,26.6,3.2,8.0,6,0,2
2022-02-07 07:00:00,42.4,36.7,33.4,3.1,4.0,7,0,2
2022-02-07 08:00:00,19.1,16.0,31.5,3.2,5.0,8,0,2
2022-02-07 09:00:00,9.1,6.1,23.2,1.7,24.0,9,0,2
2022-02-07 10:00:00,5.3,3.4,15.1,1.5,62.0,10,0,2
2022-02-07 11:00:00,6.2,3.8,9.2,1.4,78.0,11,0,2
2022-02-07 12:00:00,6.5,3.8,7.8,1.4,84.0,12,0,2
2022-02-07 13:00:00,5.4,2.4,7.4,1.3,83.0,13,0,2
2022-02-07 14:00:00,6.7,3.2,7.6,1.3,84.0,14,0,2
2022-02-07 15:00:00,7.4,3.9,7.4,1.2,82.0,15,0,2
2022-02-07 16:00:00,8.0,4.1,8.9,1.4,79.0,16,0,2
2022-02-07 17:00:00,9.8,5.5,15.3,1.0,74.0,17,0,2
2022-02-07 18:00:00,7.3,4.8,20.2,1.2,65.0,18,0,2
2022-02-07 19:00:00,8.1,6.5,19.5,1.4,57.0,19,0,2
2022-02-07 20:00:00,10.4,8.8,30.4,1.7,51.0,20,0,2
2022-02-07 21:00:00,13.6,9.7,28.4,2.0,43.0,21,0,2
2022-02-07 22:00:00,15.8,12.6,28.3,2.4,40.0,22,0,2
2022-02-07 23:00:00,17.1,13.5,29.9,2.6,38.0,23,0,2
2022-02-08 00:00:00,20.2,15.9,24.4,2.2,43.0,0,1,2
2022-02-08 01:00:00,15.8,12.5,24.1,2.4,37.0,1,1,2
2022-02-08 02:00:00,17.7,13.1,25.6,2.9,31.0,2,1,2
2022-02-08 03:00:00,15.8,12.5,25.5,2.9,25.0,3,1,2
2022-02-08 04:00:00,15.0,10.9,22.9,2.8,25.0,4,1,2
2022-02-08 05:00:00,11.5,9.1,23.1,2.7,26.0,5,1,2
2022-02-08 06:00:00,12.6,9.5,32.6,3.0,18.0,6,1,2
2022-02-08 07:00:00,17.9,14.0,44.3,3.9,4.0,7,1,2
2022-02-08 08:00:00,24.2,20.9,52.1,4.9,2.0,8,1,2
2022-02-08 09:00:00,34.3,21.0,53.0,5.2,1.0,9,1,2
2022-02-08 10:00:00,36.6,22.8,45.5,5.3,8.0,10,1,2
2022-02-08 11:00:00,35.6,25.7,42.7,5.1,16.0,11,1,2
2022-02-08 12:00:00,32.9,18.8,40.2,5.3,18.0,12,1,2
2022-02-08 13:00:00,23.9,17.1,31.2,5.6,28.0,13,1,2
2022-02-08 14:00:00,21.5,17.3,31.0,5.5,37.0,14,1,2
2022-02-08 15:00:00,22.7,17.7,30.2,5.0,45.0,15,1,2
2022-02-08 16:00:00,25.2,18.1,33.8,5.8,44.0,16,1,2
2022-02-08 17:00:00,29.1,21.1,45.4,5.7,34.0,17,1,2
2022-02-08 18:00:00,31.3,25.3,57.7,5.7,21.0,18,1,2
2022-02-08 19:00:00,34.4,27.5,69.3,5.9,11.0,19,1,2
2022-02-08 20:00:00,37.9,29.1,73.8,7.5,3.0,20,1,2
2022-02-08 21:00:00,39.6,34.6,73.6,7.2,3.0,21,1,2
2022-02-08 22:00:00,48.6,40.8,71.8,6.7,1.0,22,1,2
2022-02-08 23:00:00,56.0,44.8,70.6,6.0,0.0,23,1,2
2022-02-09 00:00:00,51.7,45.5,68.3,5.5,0.0,0,2,2
2022-02-09 01:00:00,47.3,45.2,58.9,4.9,2.0,1,2,2
2022-02-09 02:00:00,44.1,43.9,57.1,5.2,0.0,2,2,2
2022-02-09 03:00:00,45.0,45.0,51.4,4.8,0.0,3,2,2
2022-02-09 04:00:00,45.3,45.4,51.8,4.8,0.0,4,2,2
2022-02-09 05:00:00,42.3,42.6,47.3,3.8,3.0,5,2,2
2022-02-09 06:00:00,40.6,39.8,49.4,4.0,2.0,6,2,2
2022-02-09 07:00:00,42.1,40.5,53.5,4.7,3.0,7,2,2
2022-02-09 08:00:00,44.4,39.7,64.0,5.9,4.0,8,2,2
2022-02-09 09:00:00,49.3,33.2,58.2,6.1,9.0,9,2,2
2022-02-09 10:00:00,53.4,31.5,48.8,6.3,10.0,10,2,2
2022-02-09 11:00:00,47.9,24.7,41.2,6.7,14.0,11,2,2
2022-02-09 12:00:00,32.8,16.5,33.4,5.8,29.0,12,2,2
2022-02-09 13:00:00,21.7,12.9,25.9,4.8,42.0,13,2,2
2022-02-09 14:00:00,17.7,11.6,25.0,3.6,45.0,14,2,2
2022-02-09 15:00:00,19.4,11.4,22.3,3.5,54.0,15,2,2
2022-02-09 16:00:00,19.2,10.7,21.8,3.9,61.0,16,2,2
2022-02-09 17:00:00,20.3,11.4,25.9,3.6,55.0,17,2,2
2022-02-09 18:00:00,23.8,14.7,32.6,3.5,50.0,18,2,2
2022-02-09 19:00:00,26.5,18.2,39.8,4.0,44.0,19,2,2
2022-02-09 20:00:00,27.4,18.8,50.9,4.3,30.0,20,2,2
2022-02-09 21:00:00,28.6,21.3,48.2,4.1,25.0,21,2,2
2022-02-09 22:00:00,31.6,22.7,46.6,3.0,25.0,22,2,2
2022-02-09 23:00:00,27.1,26.3,45.4,2.6,22.0,23,2,2
2022-02-10 00:00:00,30.6,26.1,49.6,2.7,8.0,0,3,2
2022-02-10 01:00:00,31.5,31.5,52.1,3.0,7.0,1,3,2
2022-02-10 02:00:00,31.3,31.3,44.6,2.5,4.0,2,3,2
2022-02-10 03:00:00,30.1,28.6,44.0,3.2,7.0,3,3,2
2022-02-10 04:00:00,25.6,25.1,42.8,3.4,2.0,4,3,2
2022-02-10 05:00:00,22.6,22.6,44.1,3.9,2.0,5,3,2
2022-02-10 06:00:00,24.5,21.0,47.1,4.3,3.0,6,3,2
2022-02-10 07:00:00,29.2,24.2,49.5,4.7,2.0,7,3,2
2022-02-10 08:00:00,36.2,30.8,57.3,6.1,0.0,8,3,2
2022-02-10 09:00:00,42.7,36.9,61.7,7.4,2.0,9,3,2
2022-02-10 10:00:00,43.9,40.4,61.4,6.3,4.0,10,3,2
2022-02-10 11:00:00,49.9,36.8,59.2,5.4,8.0,11,3,2
2022-02-10 12:00:00,37.0,28.6,49.2,5.5,7.0,12,3,2
2022-02-10 13:00:00,32.2,22.5,43.6,4.7,7.0,13,3,2
2022-02-10 14:00:00,28.8,21.4,37.2,4.0,14.0,14,3,2
2022-02-10 15:00:00,29.5,19.5,32.5,3.6,14.0,15,3,2
2022-02-10 16:00:00,28.1,18.8,33.1,3.9,16.0,16,3,2
2022-02-10 17:00:00,30.2,20.7,42.0,4.1,9.0,17,3,2
2022-02-10 18:00:00,30.8,22.1,52.6,4.3,3.0,18,3,2
2022-02-10 19:00:00,34.4,27.6,64.0,4.3,1.0,19,3,2
2022-02-10 20:00:00,36.1,30.6,64.8,5.0,4.0,20,3,2
2022-02-10 21:00:00,39.4,34.8,63.2,5.8,2.0,21,3,2
2022-02-10 22:00:00,44.8,42.6,64.0,6.7,3.0,22,3,2
2022-02-10 23:00:00,53.8,46.8,65.1,4.9,1.0,23,3,2
2022-02-11 00:00:00,57.5,49.6,63.8,4.2,1.0,0,4,2
2022-02-11 01:00:00,48.1,40.6,57.9,4.1,1.0,1,4,2
2022-02-11 02:00:00,48.2,42.0,57.1,4.2,1.0,2,4,2
2022-02-11 03:00:00,45.4,43.1,54.1,4.6,0.0,3,4,2
2022-02-11 04:00:00,43.3,43.3,52.3,5.0,1.0,4,4,2
2022-02-11 05:00:00,43.1,40.0,49.5,4.5,3.0,5,4,2
2022-02-11 06:00:00,42.6,38.5,51.2,4.0,0.0,6,4,2
2022-02-11 07:00:00,40.3,40.0,54.5,4.9,0.0,7,4,2
2022-02-11 08:00:00,43.3,41.5,55.9,4.9,2.0,8,4,2
2022-02-11 09:00:00,49.7,36.3,55.4,5.5,1.0,9,4,2
2022-02-11 10:00:00,50.4,36.0,52.1,5.3,1.0,10,4,2
2022-02-11 11:00:00,48.8,40.8,45.2,5.3,1.0,11,4,2
2022-02-11 12:00:00,45.3,34.1,32.7,5.5,7.0,12,4,2
2022-02-11 13:00:00,45.6,31.3,28.4,4.2,33.0,13,4,2
2022-02-11 14:00:00,38.2,23.8,24.0,4.8,42.0,14,4,2
2022-02-11 15:00:00,31.9,20.8,20.4,3.9,48.0,15,4,2
2022-02-11 16:00:00,20.3,15.7,20.1,3.3,52.0,16,4,2
2022-02-11 17:00:00,14.4,7.1,17.8,2.2,56.0,17,4,2
2022-02-11 18:00:00,6.2,4.7,19.2,1.7,58.0,18,4,2
2022-02-11 19:00:00,8.7,5.4,21.4,1.7,51.0,19,4,2
2022-02-11 20:00:00,8.0,6.3,24.8,1.7,47.0,20,4,2
2022-02-11 21:00:00,7.1,6.3,23.0,1.9,51.0,21,4,2
2022-02-11 22:00:00,8.8,6.8,22.9,2.4,44.0,22,4,2
2022-02-11 23:00:00,9.4,7.5,23.5,2.5,41.0,23,4,2
